"","edad","genero","estado","feliz"
"4715",61,"FEMENINO","TAMAULIPAS","FELIZ"
"4716",38,"MASCULINO","CHIHUAHUA","NO FELIZ"
"4717",25,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"4718",42,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"4719",32,"FEMENINO","NUEVO LEÓN","FELIZ"
"4720",51,"FEMENINO","CHIHUAHUA","NO FELIZ"
"4721",52,"FEMENINO","CHIHUAHUA","NO FELIZ"
"4722",28,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"4723",65,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"4724",55,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"4725",65,"FEMENINO","COAHUILA","FELIZ"
"4726",41,"FEMENINO","DURANGO","FELIZ"
"4727",56,"MASCULINO","DURANGO","FELIZ"
"4728",32,"FEMENINO","COAHUILA","NO FELIZ"
"4729",55,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"4730",50,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"4731",42,"FEMENINO","TAMAULIPAS","NO FELIZ"
"4732",36,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"4733",46,"MASCULINO","TAMAULIPAS","NO FELIZ"
"4734",44,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"4735",58,"MASCULINO","SONORA","FELIZ"
"4736",31,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"4737",54,"MASCULINO","COAHUILA","FELIZ"
"4738",47,"MASCULINO","SONORA","NO FELIZ"
"4739",52,"MASCULINO","CHIHUAHUA","NO FELIZ"
"4740",21,"MASCULINO","DURANGO","NO FELIZ"
"4741",30,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"4742",24,"MASCULINO","DURANGO","FELIZ"
"4743",22,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"4744",40,"FEMENINO","COAHUILA","FELIZ"
"4745",31,"MASCULINO","SONORA","NO FELIZ"
"4746",60,"MASCULINO","DURANGO","FELIZ"
"4747",28,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"4748",43,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"4749",45,"MASCULINO","CHIHUAHUA","NO FELIZ"
"4750",38,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"4751",24,"MASCULINO","COAHUILA","NO FELIZ"
"4752",30,"MASCULINO","CHIHUAHUA","FELIZ"
"4753",59,"MASCULINO","TAMAULIPAS","NO FELIZ"
"4754",20,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"4755",20,"FEMENINO","SONORA","FELIZ"
"4756",30,"FEMENINO","NUEVO LEÓN","FELIZ"
"4757",58,"MASCULINO","COAHUILA","FELIZ"
"4758",38,"FEMENINO","SONORA","NO FELIZ"
"4759",34,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"4760",18,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"4761",39,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"4762",35,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"4763",38,"FEMENINO","COAHUILA","FELIZ"
"4764",34,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"4765",61,"MASCULINO","TAMAULIPAS","FELIZ"
"4766",59,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"4767",23,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"4768",31,"MASCULINO","COAHUILA","FELIZ"
"4769",36,"FEMENINO","CHIHUAHUA","FELIZ"
"4770",20,"MASCULINO","NUEVO LEÓN","FELIZ"
"4771",53,"MASCULINO","TAMAULIPAS","NO FELIZ"
"4772",53,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"4773",23,"FEMENINO","CHIHUAHUA","FELIZ"
"4774",24,"FEMENINO","SONORA","NO FELIZ"
"4775",61,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"4776",47,"MASCULINO","COAHUILA","NO FELIZ"
"4777",27,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"4778",18,"MASCULINO","COAHUILA","FELIZ"
"4779",24,"MASCULINO","DURANGO","NO FELIZ"
"4780",31,"FEMENINO","SONORA","FELIZ"
"4781",64,"MASCULINO","DURANGO","FELIZ"
"4782",45,"FEMENINO","CHIHUAHUA","FELIZ"
"4783",38,"FEMENINO","TAMAULIPAS","FELIZ"
"4784",36,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"4785",37,"FEMENINO","DURANGO","FELIZ"
"4786",59,"FEMENINO","NUEVO LEÓN","FELIZ"
"4787",60,"MASCULINO","SONORA","FELIZ"
"4788",30,"FEMENINO","NUEVO LEÓN","FELIZ"
"4789",25,"FEMENINO","COAHUILA","FELIZ"
"4790",20,"FEMENINO","CHIHUAHUA","FELIZ"
"4791",55,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"4792",63,"MASCULINO","CHIHUAHUA","FELIZ"
"4793",32,"MASCULINO","COAHUILA","FELIZ"
"4794",30,"FEMENINO","TAMAULIPAS","FELIZ"
"4795",46,"FEMENINO","SONORA","NO FELIZ"
"4796",56,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"4797",40,"FEMENINO","DURANGO","NO FELIZ"
"4798",43,"FEMENINO","DURANGO","NO FELIZ"
"4799",55,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"4800",19,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"4801",42,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"4802",37,"FEMENINO","SONORA","FELIZ"
"4803",35,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"4804",22,"FEMENINO","NUEVO LEÓN","FELIZ"
"4805",64,"FEMENINO","TAMAULIPAS","FELIZ"
"4806",53,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"4807",22,"FEMENINO","CHIHUAHUA","FELIZ"
"4808",48,"FEMENINO","NUEVO LEÓN","FELIZ"
"4809",28,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"4810",40,"MASCULINO","DURANGO","FELIZ"
"4811",31,"FEMENINO","COAHUILA","FELIZ"
"4812",48,"MASCULINO","COAHUILA","NO FELIZ"
"4813",56,"FEMENINO","COAHUILA","FELIZ"
"4814",57,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"4815",36,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"4816",28,"FEMENINO","NUEVO LEÓN","FELIZ"
"4817",39,"FEMENINO","DURANGO","FELIZ"
"4818",47,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"4819",23,"FEMENINO","CHIHUAHUA","NO FELIZ"
"4820",50,"MASCULINO","CHIHUAHUA","FELIZ"
"4821",58,"FEMENINO","CHIHUAHUA","FELIZ"
"4822",60,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"4823",45,"MASCULINO","SONORA","NO FELIZ"
"4824",52,"FEMENINO","SONORA","NO FELIZ"
"4825",55,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"4826",44,"MASCULINO","DURANGO","NO FELIZ"
"4827",56,"MASCULINO","SONORA","NO FELIZ"
"4828",18,"MASCULINO","SONORA","FELIZ"
"4829",27,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"4830",26,"FEMENINO","COAHUILA","NO FELIZ"
"4831",34,"FEMENINO","DURANGO","FELIZ"
"4832",23,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"4833",18,"FEMENINO","COAHUILA","FELIZ"
"4834",61,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"4835",56,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"4836",33,"FEMENINO","SONORA","FELIZ"
"4837",25,"MASCULINO","TAMAULIPAS","NO FELIZ"
"4838",37,"FEMENINO","COAHUILA","NO FELIZ"
"4839",62,"FEMENINO","SONORA","NO FELIZ"
"4840",18,"MASCULINO","CHIHUAHUA","NO FELIZ"
"4841",53,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"4842",31,"FEMENINO","TAMAULIPAS","NO FELIZ"
"4843",26,"FEMENINO","COAHUILA","FELIZ"
"4844",55,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"4845",61,"MASCULINO","CHIHUAHUA","NO FELIZ"
"4846",56,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"4847",29,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"4848",25,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"4849",19,"FEMENINO","CHIHUAHUA","NO FELIZ"
"4850",58,"MASCULINO","CHIHUAHUA","NO FELIZ"
"4851",33,"FEMENINO","CHIHUAHUA","NO FELIZ"
"4852",55,"FEMENINO","COAHUILA","FELIZ"
"4853",18,"MASCULINO","SONORA","NO FELIZ"
"4854",54,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"4855",26,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"4856",33,"FEMENINO","COAHUILA","FELIZ"
"4857",26,"FEMENINO","DURANGO","FELIZ"
"4858",48,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"4859",59,"MASCULINO","COAHUILA","FELIZ"
"4860",27,"MASCULINO","DURANGO","NO FELIZ"
"4861",28,"MASCULINO","TAMAULIPAS","NO FELIZ"
"4862",36,"MASCULINO","SONORA","NO FELIZ"
"4863",34,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"4864",49,"MASCULINO","NUEVO LEÓN","FELIZ"
"4865",61,"MASCULINO","SONORA","FELIZ"
"4866",27,"MASCULINO","DURANGO","NO FELIZ"
"4867",31,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"4868",47,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"4869",25,"FEMENINO","SONORA","NO FELIZ"
"4870",34,"FEMENINO","TAMAULIPAS","NO FELIZ"
"4871",38,"FEMENINO","COAHUILA","NO FELIZ"
"4872",21,"FEMENINO","TAMAULIPAS","NO FELIZ"
"4873",27,"FEMENINO","CHIHUAHUA","NO FELIZ"
"4874",56,"MASCULINO","TAMAULIPAS","NO FELIZ"
"4875",22,"FEMENINO","CHIHUAHUA","NO FELIZ"
"4876",54,"MASCULINO","TAMAULIPAS","NO FELIZ"
"4877",38,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"4878",24,"MASCULINO","TAMAULIPAS","FELIZ"
"4879",44,"FEMENINO","TAMAULIPAS","FELIZ"
"4880",48,"FEMENINO","SONORA","NO FELIZ"
"4881",61,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"4882",29,"MASCULINO","COAHUILA","NO FELIZ"
"4883",55,"FEMENINO","CHIHUAHUA","NO FELIZ"
"4884",26,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"4885",39,"FEMENINO","DURANGO","FELIZ"
"4886",21,"MASCULINO","TAMAULIPAS","NO FELIZ"
"4887",22,"MASCULINO","COAHUILA","FELIZ"
"4888",22,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"4889",43,"MASCULINO","COAHUILA","FELIZ"
"4890",29,"MASCULINO","DURANGO","NO FELIZ"
"4891",40,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"4892",18,"FEMENINO","SONORA","FELIZ"
"4893",24,"MASCULINO","COAHUILA","NO FELIZ"
"4894",20,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"4895",24,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"4896",40,"FEMENINO","NUEVO LEÓN","FELIZ"
"4897",37,"MASCULINO","DURANGO","FELIZ"
"4898",24,"FEMENINO","DURANGO","NO FELIZ"
"4899",51,"MASCULINO","CHIHUAHUA","FELIZ"
"4900",58,"MASCULINO","CHIHUAHUA","FELIZ"
"4901",35,"MASCULINO","SONORA","NO FELIZ"
"4902",56,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"4903",48,"MASCULINO","CHIHUAHUA","NO FELIZ"
"4904",47,"FEMENINO","CHIHUAHUA","FELIZ"
"4905",34,"MASCULINO","SONORA","FELIZ"
"4906",64,"MASCULINO","CHIHUAHUA","NO FELIZ"
"4907",57,"FEMENINO","TAMAULIPAS","FELIZ"
"4908",36,"FEMENINO","COAHUILA","FELIZ"
"4909",34,"MASCULINO","TAMAULIPAS","NO FELIZ"
"4910",53,"MASCULINO","DURANGO","NO FELIZ"
"4911",59,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"4912",43,"FEMENINO","SONORA","NO FELIZ"
"4913",60,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"4914",36,"FEMENINO","NUEVO LEÓN","FELIZ"
"4915",23,"FEMENINO","TAMAULIPAS","NO FELIZ"
"4916",26,"FEMENINO","NUEVO LEÓN","FELIZ"
"4917",23,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"4918",25,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"4919",61,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"4920",36,"FEMENINO","SONORA","NO FELIZ"
"4921",21,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"4922",40,"FEMENINO","CHIHUAHUA","FELIZ"
"4923",22,"MASCULINO","SONORA","FELIZ"
"4924",59,"FEMENINO","TAMAULIPAS","NO FELIZ"
"4925",45,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"4926",62,"FEMENINO","TAMAULIPAS","FELIZ"
"4927",45,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"4928",25,"MASCULINO","DURANGO","NO FELIZ"
"4929",26,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"4930",54,"MASCULINO","TAMAULIPAS","NO FELIZ"
"4931",50,"MASCULINO","SONORA","FELIZ"
"4932",35,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"4933",58,"MASCULINO","TAMAULIPAS","FELIZ"
"4934",58,"FEMENINO","CHIHUAHUA","NO FELIZ"
"4935",19,"MASCULINO","COAHUILA","FELIZ"
"4936",27,"FEMENINO","COAHUILA","NO FELIZ"
"4937",42,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"4938",21,"MASCULINO","NUEVO LEÓN","FELIZ"
"4939",61,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"4940",36,"MASCULINO","TAMAULIPAS","FELIZ"
"4941",61,"FEMENINO","TAMAULIPAS","FELIZ"
"4942",63,"FEMENINO","DURANGO","FELIZ"
"4943",53,"MASCULINO","SONORA","FELIZ"
"4944",50,"FEMENINO","TAMAULIPAS","NO FELIZ"
"4945",53,"FEMENINO","TAMAULIPAS","FELIZ"
"4946",60,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"4947",23,"MASCULINO","SONORA","FELIZ"
"4948",63,"MASCULINO","SONORA","FELIZ"
"4949",33,"FEMENINO","CHIHUAHUA","NO FELIZ"
"4950",60,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"4951",19,"MASCULINO","CHIHUAHUA","FELIZ"
"4952",60,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"4953",50,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"4954",28,"FEMENINO","TAMAULIPAS","FELIZ"
"4955",63,"MASCULINO","TAMAULIPAS","FELIZ"
"4956",21,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"4957",32,"MASCULINO","TAMAULIPAS","NO FELIZ"
"4958",28,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"4959",39,"FEMENINO","COAHUILA","NO FELIZ"
"4960",58,"FEMENINO","CHIHUAHUA","NO FELIZ"
"4961",27,"FEMENINO","DURANGO","NO FELIZ"
"4962",46,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"4963",62,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"4964",49,"MASCULINO","CHIHUAHUA","FELIZ"
"4965",50,"FEMENINO","TAMAULIPAS","NO FELIZ"
"4966",52,"MASCULINO","CHIHUAHUA","FELIZ"
"4967",59,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"4968",50,"FEMENINO","SONORA","NO FELIZ"
"4969",42,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"4970",32,"FEMENINO","CHIHUAHUA","FELIZ"
"4971",42,"FEMENINO","DURANGO","NO FELIZ"
"4972",56,"MASCULINO","CHIHUAHUA","FELIZ"
"4973",19,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"4974",51,"MASCULINO","TAMAULIPAS","FELIZ"
"4975",30,"MASCULINO","SONORA","FELIZ"
"4976",34,"FEMENINO","CHIHUAHUA","NO FELIZ"
"4977",18,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"4978",30,"MASCULINO","TAMAULIPAS","FELIZ"
"4979",61,"MASCULINO","TAMAULIPAS","NO FELIZ"
"4980",22,"FEMENINO","SONORA","FELIZ"
"4981",55,"FEMENINO","TAMAULIPAS","NO FELIZ"
"4982",26,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"4983",42,"MASCULINO","TAMAULIPAS","FELIZ"
"4984",60,"FEMENINO","DURANGO","NO FELIZ"
"4985",31,"FEMENINO","DURANGO","FELIZ"
"4986",35,"MASCULINO","CHIHUAHUA","NO FELIZ"
"4987",55,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"4988",60,"MASCULINO","DURANGO","FELIZ"
"4989",45,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"4990",51,"FEMENINO","DURANGO","FELIZ"
"4991",34,"FEMENINO","SONORA","NO FELIZ"
"4992",48,"FEMENINO","DURANGO","FELIZ"
"4993",36,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"4994",59,"FEMENINO","DURANGO","NO FELIZ"
"4995",43,"MASCULINO","DURANGO","NO FELIZ"
"4996",54,"MASCULINO","DURANGO","NO FELIZ"
"4997",40,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"4998",20,"FEMENINO","COAHUILA","FELIZ"
"4999",36,"MASCULINO","DURANGO","FELIZ"
"5000",52,"MASCULINO","COAHUILA","NO FELIZ"
"5001",39,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"5002",39,"FEMENINO","SONORA","FELIZ"
"5003",40,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"5004",64,"FEMENINO","SONORA","NO FELIZ"
"5005",37,"FEMENINO","TAMAULIPAS","NO FELIZ"
"5006",57,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"5007",34,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"5008",64,"MASCULINO","COAHUILA","NO FELIZ"
"5009",21,"FEMENINO","COAHUILA","NO FELIZ"
"5010",50,"MASCULINO","TAMAULIPAS","NO FELIZ"
"5011",58,"MASCULINO","COAHUILA","FELIZ"
"5012",40,"FEMENINO","DURANGO","FELIZ"
"5013",37,"MASCULINO","SONORA","FELIZ"
"5014",39,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"5015",56,"FEMENINO","DURANGO","FELIZ"
"5016",42,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"5017",23,"MASCULINO","COAHUILA","NO FELIZ"
"5018",34,"MASCULINO","SONORA","NO FELIZ"
"5019",43,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"5020",37,"FEMENINO","CHIHUAHUA","FELIZ"
"5021",40,"MASCULINO","TAMAULIPAS","FELIZ"
"5022",53,"FEMENINO","DURANGO","NO FELIZ"
"5023",25,"FEMENINO","TAMAULIPAS","FELIZ"
"5024",42,"MASCULINO","TAMAULIPAS","FELIZ"
"5025",49,"MASCULINO","DURANGO","NO FELIZ"
"5026",51,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"5027",27,"MASCULINO","SONORA","NO FELIZ"
"5028",54,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"5029",50,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"5030",42,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"5031",58,"MASCULINO","COAHUILA","FELIZ"
"5032",45,"MASCULINO","COAHUILA","FELIZ"
"5033",41,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"5034",59,"FEMENINO","SONORA","NO FELIZ"
"5035",52,"FEMENINO","SONORA","FELIZ"
"5036",21,"MASCULINO","CHIHUAHUA","FELIZ"
"5037",65,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"5038",39,"MASCULINO","SONORA","NO FELIZ"
"5039",28,"MASCULINO","NUEVO LEÓN","FELIZ"
"5040",52,"FEMENINO","TAMAULIPAS","NO FELIZ"
"5041",40,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"5042",31,"MASCULINO","CHIHUAHUA","FELIZ"
"5043",60,"FEMENINO","COAHUILA","FELIZ"
"5044",20,"FEMENINO","DURANGO","FELIZ"
"5045",34,"MASCULINO","DURANGO","FELIZ"
"5046",42,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"5047",27,"FEMENINO","COAHUILA","FELIZ"
"5048",60,"FEMENINO","DURANGO","NO FELIZ"
"5049",48,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"5050",43,"MASCULINO","SONORA","NO FELIZ"
"5051",35,"FEMENINO","NUEVO LEÓN","FELIZ"
"5052",50,"FEMENINO","CHIHUAHUA","FELIZ"
"5053",41,"MASCULINO","SONORA","NO FELIZ"
"5054",58,"MASCULINO","SONORA","FELIZ"
"5055",23,"FEMENINO","DURANGO","NO FELIZ"
"5056",36,"MASCULINO","DURANGO","FELIZ"
"5057",27,"MASCULINO","SONORA","NO FELIZ"
"5058",32,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"5059",34,"MASCULINO","DURANGO","FELIZ"
"5060",61,"MASCULINO","CHIHUAHUA","NO FELIZ"
"5061",25,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"5062",46,"MASCULINO","SONORA","NO FELIZ"
"5063",53,"MASCULINO","COAHUILA","FELIZ"
"5064",20,"FEMENINO","SONORA","FELIZ"
"5065",53,"MASCULINO","COAHUILA","NO FELIZ"
"5066",49,"FEMENINO","COAHUILA","NO FELIZ"
"5067",46,"MASCULINO","CHIHUAHUA","FELIZ"
"5068",24,"FEMENINO","CHIHUAHUA","FELIZ"
"5069",43,"FEMENINO","TAMAULIPAS","FELIZ"
"5070",54,"FEMENINO","SONORA","FELIZ"
"5071",37,"MASCULINO","CHIHUAHUA","NO FELIZ"
"5072",28,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"5073",60,"FEMENINO","TAMAULIPAS","NO FELIZ"
"5074",20,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"5075",42,"FEMENINO","SONORA","NO FELIZ"
"5076",41,"MASCULINO","DURANGO","FELIZ"
"5077",49,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"5078",37,"FEMENINO","CHIHUAHUA","FELIZ"
"5079",41,"FEMENINO","DURANGO","FELIZ"
"5080",48,"FEMENINO","SONORA","NO FELIZ"
"5081",36,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"5082",61,"FEMENINO","COAHUILA","FELIZ"
"5083",62,"FEMENINO","SONORA","FELIZ"
"5084",19,"MASCULINO","DURANGO","NO FELIZ"
"5085",60,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"5086",48,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"5087",58,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"5088",19,"MASCULINO","SONORA","FELIZ"
"5089",50,"FEMENINO","SONORA","NO FELIZ"
"5090",48,"MASCULINO","NUEVO LEÓN","FELIZ"
"5091",37,"MASCULINO","DURANGO","FELIZ"
"5092",51,"FEMENINO","TAMAULIPAS","FELIZ"
"5093",57,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"5094",47,"FEMENINO","CHIHUAHUA","FELIZ"
"5095",35,"MASCULINO","TAMAULIPAS","NO FELIZ"
"5096",31,"MASCULINO","DURANGO","FELIZ"
"5097",38,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"5098",41,"FEMENINO","DURANGO","FELIZ"
"5099",26,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"5100",34,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"5101",37,"MASCULINO","TAMAULIPAS","FELIZ"
"5102",39,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"5103",46,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"5104",26,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"5105",31,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"5106",58,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"5107",43,"FEMENINO","NUEVO LEÓN","FELIZ"
"5108",41,"MASCULINO","SONORA","FELIZ"
"5109",20,"FEMENINO","DURANGO","FELIZ"
"5110",41,"FEMENINO","TAMAULIPAS","NO FELIZ"
"5111",55,"MASCULINO","DURANGO","FELIZ"
"5112",18,"FEMENINO","SONORA","NO FELIZ"
"5113",33,"FEMENINO","CHIHUAHUA","NO FELIZ"
"5114",28,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"5115",53,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"5116",36,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"5117",40,"FEMENINO","NUEVO LEÓN","FELIZ"
"5118",38,"MASCULINO","SONORA","NO FELIZ"
"5119",48,"FEMENINO","DURANGO","NO FELIZ"
"5120",38,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"5121",55,"FEMENINO","CHIHUAHUA","FELIZ"
"5122",32,"MASCULINO","DURANGO","NO FELIZ"
"5123",60,"FEMENINO","COAHUILA","NO FELIZ"
"5124",62,"FEMENINO","NUEVO LEÓN","FELIZ"
"5125",28,"MASCULINO","CHIHUAHUA","FELIZ"
"5126",54,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"5127",26,"MASCULINO","COAHUILA","FELIZ"
"5128",44,"MASCULINO","CHIHUAHUA","NO FELIZ"
"5129",30,"FEMENINO","COAHUILA","FELIZ"
"5130",39,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"5131",30,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"5132",28,"FEMENINO","SONORA","FELIZ"
"5133",53,"MASCULINO","NUEVO LEÓN","FELIZ"
"5134",25,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"5135",27,"FEMENINO","TAMAULIPAS","NO FELIZ"
"5136",53,"MASCULINO","COAHUILA","FELIZ"
"5137",48,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"5138",44,"MASCULINO","SONORA","NO FELIZ"
"5139",54,"MASCULINO","TAMAULIPAS","FELIZ"
"5140",64,"MASCULINO","NUEVO LEÓN","FELIZ"
"5141",57,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"5142",46,"MASCULINO","NUEVO LEÓN","FELIZ"
"5143",23,"MASCULINO","DURANGO","FELIZ"
"5144",38,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"5145",53,"FEMENINO","TAMAULIPAS","FELIZ"
"5146",54,"MASCULINO","DURANGO","FELIZ"
"5147",55,"FEMENINO","TAMAULIPAS","FELIZ"
"5148",50,"MASCULINO","COAHUILA","NO FELIZ"
"5149",54,"FEMENINO","SONORA","FELIZ"
"5150",62,"MASCULINO","DURANGO","FELIZ"
"5151",41,"FEMENINO","TAMAULIPAS","FELIZ"
"5152",41,"FEMENINO","TAMAULIPAS","FELIZ"
"5153",64,"FEMENINO","COAHUILA","FELIZ"
"5154",43,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"5155",58,"MASCULINO","DURANGO","NO FELIZ"
